seg_softmax,of_confidence,target
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_10.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_10.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_10.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_11.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_11.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_11.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_12.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_12.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_12.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_13.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_13.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_13.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_14.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_14.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_14.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_15.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_15.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_15.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_16.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_16.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_16.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_17.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_17.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_17.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_18.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_18.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_18.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_19.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_19.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_19.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_20.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_20.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_20.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_21.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_21.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_21.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_22.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_22.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_22.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_23.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_23.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_23.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_24.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_24.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_24.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_25.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_25.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_25.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_26.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_26.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_26.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_27.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_27.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_27.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_28.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_28.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_28.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_29.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_29.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_29.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_30.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_30.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_30.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_31.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_31.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_31.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_32.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_32.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_32.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_33.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_33.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_33.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_34.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_34.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_34.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_35.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_35.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_35.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_36.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_36.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_36.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_37.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_37.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_37.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_38.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_38.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_38.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_39.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_39.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_39.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_40.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_40.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_40.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_41.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_41.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_41.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_42.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_42.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_42.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_43.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_43.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_43.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_44.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_44.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_44.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_45.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_45.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_45.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_46.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_46.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_46.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_47.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_47.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_47.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_48.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_48.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_48.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_49.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_49.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_49.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_50.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_50.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_50.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_51.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_51.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_51.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_52.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_52.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_52.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_53.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_53.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_53.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_54.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_54.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_54.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_55.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_55.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_55.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_56.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_56.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_56.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_57.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_57.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_57.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_58.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_58.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_58.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_59.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_59.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_59.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_60.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_60.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_60.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_61.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_61.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_61.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_62.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_62.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_62.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_63.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_63.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_63.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_64.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_64.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_64.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_65.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_65.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_65.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_66.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_66.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_66.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_67.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_67.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_67.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_68.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_68.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_68.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_69.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_69.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_69.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_70.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_70.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_70.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_71.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_71.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_71.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_72.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_72.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_72.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_73.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_73.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_73.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_74.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_74.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_74.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_75.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_75.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_75.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_76.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_76.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_76.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_77.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_77.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_77.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_78.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_78.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_78.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_79.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_79.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_79.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_80.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_80.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_80.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_81.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_81.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_81.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_82.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_82.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_82.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_83.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_83.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_83.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_84.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_84.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_84.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_85.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_85.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_85.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_86.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_86.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_86.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_87.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_87.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_87.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_88.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_88.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_88.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_89.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_89.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_89.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_stroller_90.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_stroller_90.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_stroller_90.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_surf_1.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_surf_1.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_surf_1.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_surf_2.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_surf_2.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_surf_2.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_surf_3.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_surf_3.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_surf_3.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_surf_4.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_surf_4.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_surf_4.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_surf_5.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_surf_5.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_surf_5.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_surf_6.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_surf_6.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_surf_6.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_surf_7.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_surf_7.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_surf_7.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_surf_8.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_surf_8.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_surf_8.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_surf_9.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_surf_9.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_surf_9.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_surf_10.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_surf_10.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_surf_10.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_surf_11.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_surf_11.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_surf_11.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_surf_12.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_surf_12.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_surf_12.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_surf_13.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_surf_13.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_surf_13.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_surf_14.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_surf_14.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_surf_14.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_surf_15.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_surf_15.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_surf_15.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_surf_16.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_surf_16.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_surf_16.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_surf_17.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_surf_17.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_surf_17.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_surf_18.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_surf_18.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_surf_18.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_surf_19.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_surf_19.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_surf_19.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_surf_20.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_surf_20.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_surf_20.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_surf_21.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_surf_21.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_surf_21.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_surf_22.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_surf_22.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_surf_22.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_surf_23.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_surf_23.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_surf_23.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_surf_24.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_surf_24.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_surf_24.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_surf_25.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_surf_25.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_surf_25.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_surf_26.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_surf_26.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_surf_26.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_surf_27.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_surf_27.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_surf_27.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_surf_28.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_surf_28.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_surf_28.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_surf_29.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_surf_29.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_surf_29.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_surf_30.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_surf_30.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_surf_30.npy
